lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
13,0,95.25071738766486,5,30,4,0,1,0,0,0
122,0,115.1483325397723,5,10,4,2,0,1,0,0
71,0,109.24074339796167,5,29,4,2,1,3,0,0
275,1,117.39825301786352,9,22,3,2,0,0,0,0
115,0,62.29627437986082,2,27,3,3,2,0,0,0
6,0,168.5590323036089,10,6,2,1,0,0,2,0
60,0,137.84013165283292,6,15,4,1,0,0,3,0
114,0,106.54568345813551,4,29,4,4,2,0,3,0
150,0,103.59801718502034,7,9,4,5,2,0,0,0
28,0,186.44606419160007,9,2,4,6,3,0,4,0
8,0,214.69053077701466,3,16,4,3,2,0,5,0
33,0,136.59142741115565,8,1,4,2,1,0,0,0
199,0,128.6949327978554,8,11,4,3,2,0,0,0
62,0,87.3,3,4,4,1,1,0,3,0
286,0,90.0,10,16,3,0,1,0,0,0
94,0,107.85046627414371,9,5,4,2,1,3,0,0
12,0,183.46714097898465,3,24,4,2,0,0,3,0
228,0,74.88040339539343,12,5,4,2,0,0,0,0
99,0,156.21390175805954,4,13,4,3,0,0,4,0
136,1,80.11629243613575,9,13,4,2,0,1,0,0
67,0,165.6808541244188,10,2,4,3,1,0,1,0
74,0,135.9,8,14,4,0,1,0,0,0
160,1,114.75,6,26,4,4,0,0,0,0
41,0,89.01695540908742,5,23,2,1,0,0,0,0
7,0,159.39398872065982,6,28,4,3,0,0,3,0
62,0,65.66,2,18,4,3,2,0,1,0
184,1,92.16763795262288,7,21,4,4,0,0,0,0
36,0,114.52291442210785,5,26,4,1,1,0,0,0
323,0,86.27975474453952,10,20,4,2,1,0,2,0
28,0,131.22424865751043,8,14,4,2,1,3,0,0
82,0,76.5,7,18,4,2,2,0,0,0
31,0,174.2245711805187,10,3,4,4,1,0,3,0
22,0,106.4678128300809,9,26,4,2,1,0,0,0
38,0,140.4,5,12,4,2,1,0,3,0
291,0,113.88084360467003,7,19,3,2,0,1,0,0
209,0,111.99484281666135,9,28,4,3,0,0,0,0
68,0,72.96014469453925,3,16,4,3,0,3,0,0
182,0,138.81361175012412,8,19,4,1,0,0,1,0
205,0,90.95,7,22,4,3,2,0,0,0
5,0,95.73190235069194,5,14,2,0,0,0,0,0
127,0,114.3,8,6,4,4,1,0,0,0
46,1,101.58486756177444,3,16,4,2,0,0,3,0
100,0,106.90435451344216,8,14,3,1,0,0,0,0
13,1,85.29,8,27,4,5,2,0,1,0
227,0,107.0814177807588,10,14,4,4,2,0,0,0
65,0,75.5814262743245,4,30,4,2,1,3,0,0
211,0,76.47599541185495,8,22,4,2,0,0,0,0
313,0,74.92124686104344,10,11,4,3,0,0,0,0
172,0,105.93837668625204,8,15,2,2,0,0,3,0
386,0,90.0,10,23,3,0,2,1,0,0
15,0,103.88649072717784,11,14,4,4,0,0,0,0
2,0,205.93834865703923,6,13,4,1,0,0,1,0
17,1,102.10838822614518,10,10,4,5,2,0,0,0
86,0,100.0,9,9,2,1,0,0,0,0
152,0,90.84500806570563,8,19,3,4,1,1,0,0
64,0,152.53778687047347,8,18,4,1,1,0,0,0
54,0,83.44337296558638,4,18,4,1,1,3,0,0
94,0,73.50952724792506,4,5,4,2,0,0,0,0
93,0,123.34532478869487,7,20,4,1,1,0,1,0
264,0,113.30211515451452,7,22,3,2,0,0,0,0
25,0,146.4136797336337,9,2,4,1,1,0,0,0
222,0,108.51969695254199,8,12,4,2,1,2,0,0
34,0,114.36713654739205,3,24,4,2,0,1,0,0
147,0,95.31647710728944,6,16,3,2,0,1,0,0
167,1,119.37477546355395,5,19,4,1,1,0,0,0
76,0,133.23456452096602,10,20,4,1,1,0,1,0
147,0,116.11550352056679,6,16,4,2,0,3,0,0
172,0,100.86796044267804,8,5,4,1,2,1,0,0
37,0,118.61182964421303,3,19,4,2,2,0,3,0
19,0,168.16088435798522,3,26,4,1,0,0,2,0
46,0,109.7078088223311,7,28,4,0,0,0,0,0
34,0,85.92683952642318,11,9,4,2,1,3,0,0
151,0,162.57168288004283,8,22,4,2,2,0,3,0
51,0,88.4,11,14,4,5,1,0,0,0
65,0,127.06704046685358,5,17,3,2,0,0,0,0
302,0,100.13985754205922,8,15,4,2,1,0,0,0
87,0,150.5679429103017,8,11,4,2,0,0,3,0
94,0,127.61956609373756,6,5,4,3,0,0,2,0
3,0,132.86041859773852,8,17,2,3,1,0,0,0
238,0,90.66062511467598,6,14,3,2,0,0,0,0
88,1,67.00667245536421,7,6,4,4,1,0,0,0
38,1,78.93051180998668,2,11,4,2,2,0,0,0
92,0,99.86456965067568,3,26,3,1,2,0,0,0
80,0,132.3,10,7,4,2,1,0,3,0
74,0,185.84210939996115,6,15,4,2,0,0,3,0
178,1,228.45260109778755,7,17,3,1,0,0,5,0
149,0,71.21804766477067,6,16,4,3,0,0,0,0
319,0,116.10698593078303,8,17,3,2,0,0,0,0
40,0,166.73807771277563,7,15,4,1,0,0,1,0
203,1,122.21476863119348,8,26,4,3,0,0,0,0
176,0,96.73080417969362,8,26,4,1,1,0,0,0
17,1,88.20799478596763,8,29,4,3,2,0,0,0
134,0,91.86356883510754,5,14,4,3,0,0,0,0
166,0,109.786561829191,10,1,3,3,0,0,0,0
26,0,140.68707154152565,5,9,4,2,0,0,0,0
172,2,130.21318517492423,7,23,4,1,1,0,3,0
55,0,165.5881339402633,4,18,4,3,0,0,4,0
206,1,165.31235864803597,8,4,4,1,0,0,2,0
21,0,76.84911175050651,11,11,4,6,2,2,0,0
82,0,124.87769212612572,6,18,4,2,1,0,0,0
153,0,89.69993465267277,7,15,4,4,2,0,0,0
95,0,75.90533006481657,6,21,4,3,1,0,0,0
55,0,109.51492665998757,6,29,4,1,1,0,0,0
265,1,115.0,6,24,3,2,0,1,0,0
29,0,210.29339128251584,8,20,4,2,1,1,4,0
157,0,111.76915707200935,7,16,3,1,1,0,0,0
44,0,100.35015180847914,11,1,4,5,1,0,0,0
96,2,90.0,11,19,4,0,1,0,0,0
192,0,96.3,10,20,4,3,0,0,0,0
11,0,87.662782794933,6,15,2,1,0,0,1,0
249,0,67.5,11,14,4,1,0,3,0,0
79,0,141.95649328461224,5,15,4,1,0,1,1,0
56,0,126.30091945837107,5,2,4,1,0,0,3,0
273,0,109.05983643889829,6,17,3,1,0,1,0,0
173,0,85.5,7,6,4,2,0,3,0,0
172,1,104.4,10,26,4,2,0,0,3,0
103,0,95.0,5,4,3,3,0,0,0,0
49,0,75.21382880108334,3,9,4,2,1,1,0,0
298,0,106.90742212670922,7,27,3,2,1,0,1,0
25,0,100.51687591136998,4,23,4,2,0,0,0,0
55,0,122.10999018963824,3,29,4,0,1,0,1,0
19,0,191.0,8,14,4,1,2,0,3,0
248,0,113.33648515326743,10,16,4,2,0,0,0,0
163,0,89.86744839772138,7,14,4,4,1,1,0,0
1,0,140.59886681872172,5,19,4,1,1,0,0,0
52,0,126.08507631537029,10,9,4,3,0,0,0,0
80,0,168.3,9,7,4,1,0,0,3,0
178,0,103.72273742073244,7,20,3,3,0,0,1,0
114,0,105.3,6,3,4,2,0,0,0,0
165,0,93.39049443058332,7,7,4,2,0,3,0,0
163,0,99.90485424713226,6,5,3,2,2,0,0,0
80,0,223.05329951053227,9,21,4,3,1,0,5,0
164,1,72.7122045609162,7,30,3,3,1,0,0,0
205,0,118.71849992504208,9,27,4,3,0,0,0,0
187,1,121.5,8,11,4,2,1,0,0,0
219,0,80.31243922304589,8,12,3,1,0,1,0,0
182,1,117.81615854744858,8,30,4,2,0,0,0,0
74,0,113.33793470085433,3,25,4,3,0,0,2,0
74,0,72.00842188774632,3,17,4,2,0,2,0,0
38,0,198.9,6,18,4,2,0,0,5,0
98,0,125.15185809941502,7,21,4,3,0,0,3,0
21,0,159.713090490926,8,1,4,3,1,0,0,0
32,0,186.11261433481454,9,10,4,2,1,0,3,0
3,0,66.97296077540585,5,15,2,1,1,0,0,0
161,0,108.47787898094876,8,8,3,3,0,1,0,0
115,0,105.36227787590734,4,14,4,2,0,0,3,0
137,0,104.03588378884005,8,3,4,3,2,0,0,0
94,0,136.69218417763952,6,13,4,3,0,0,3,0
106,0,118.96651074725843,10,7,4,1,1,0,0,0
113,1,209.25464277478903,8,9,4,1,0,0,2,0
131,1,114.78954897605263,6,2,4,4,1,0,0,0
279,0,110.0,9,13,3,2,0,0,0,0
280,0,86.00051744338919,12,30,4,1,1,0,0,0
88,0,138.32445575333188,6,25,4,2,0,0,3,0
41,1,164.04239879772896,10,19,4,3,0,0,0,0
284,0,100.00509332508106,9,3,3,3,1,0,0,0
35,0,71.1,3,3,4,3,1,3,0,0
41,0,129.39973172908986,3,14,4,4,1,0,3,0
49,0,157.54125020788152,10,21,4,2,1,0,4,0
208,0,84.59415548226933,10,4,3,1,1,0,0,0
5,0,95.0,4,4,0,2,0,0,0,0
50,0,75.1077759199217,2,2,4,3,1,0,0,0
171,0,137.7,8,24,4,2,0,0,0,0
203,0,113.86259478519274,9,27,4,4,0,1,0,0
217,0,175.45584936331258,8,7,4,1,2,0,5,0
80,0,132.3,10,7,4,2,1,0,3,0
61,0,121.5,7,23,4,1,1,0,0,0
46,0,76.78361286809654,11,22,4,2,0,3,0,0
144,1,129.35855444667817,8,21,4,3,0,0,0,0
247,0,91.38664934316178,9,25,4,3,0,0,0,0
191,0,65.9094965431313,9,19,4,3,0,1,0,0
228,0,89.19323719501857,9,22,4,1,2,0,0,0
17,0,143.05789395270025,9,6,4,4,0,0,0,0
57,0,73.95,2,5,4,2,2,0,0,0
70,0,120.26464882555915,5,12,4,2,1,0,0,0
183,1,117.99829538596924,4,30,4,1,0,0,0,0
23,0,168.35057186661143,9,4,4,3,1,0,1,0
179,0,84.45138658349799,10,26,4,2,2,0,0,0
178,1,107.14276607632945,9,28,4,3,2,0,0,0
205,1,127.15563526306379,7,6,4,3,1,0,1,0
9,0,221.0,5,10,4,3,0,0,5,0
151,1,76.57757756192082,5,2,4,2,0,0,0,0
59,0,118.8,4,22,4,2,1,0,3,0
15,0,177.0,6,16,4,2,1,0,3,0
47,0,85.47168523488581,3,18,3,1,1,2,0,0
83,0,105.3,3,25,4,2,1,0,3,0
8,0,119.00777173563908,5,24,4,1,0,2,0,0
78,0,149.7135128218889,7,17,4,2,0,0,2,0
146,1,118.66266408966703,8,2,4,9,3,0,2,0
154,0,146.36028786218327,9,17,4,0,2,0,3,0
25,0,166.48767914869822,5,27,4,0,0,0,3,0
111,0,104.4,10,27,4,2,0,0,3,0
121,0,119.04102256066415,6,9,3,1,0,0,0,0
7,0,102.5985581154598,4,16,4,0,1,1,0,0
55,0,110.01245802596968,8,28,4,1,1,0,0,0
95,0,92.7066269309901,10,27,4,1,0,0,1,0
157,0,143.6612957596081,9,18,3,1,1,0,1,0
18,0,98.59211120920327,5,29,4,2,2,0,0,0
64,0,114.83367955887373,4,19,4,3,0,0,2,0
47,0,91.245660627606,3,9,4,2,0,0,3,0
144,0,120.58891302312531,7,20,4,2,0,0,3,0
161,0,94.5,7,23,4,2,0,3,0,0
95,0,134.86968892290622,8,25,4,2,1,0,0,0
41,0,135.429849611279,8,25,4,0,1,0,0,0
3,0,158.65032199113887,8,17,4,1,0,3,0,0
229,0,91.42925722236984,8,28,4,3,2,0,0,0
93,1,156.49280776317602,10,28,4,3,1,0,5,0
101,0,79.69910131433483,10,16,4,2,0,1,0,0
8,0,93.58669811911841,3,24,4,2,0,0,0,0
211,0,77.82556533384519,10,18,4,1,0,0,0,0
35,1,100.03687761007225,3,2,4,1,0,0,0,0
28,0,105.67009877021991,3,4,4,1,1,0,2,0
257,0,89.97484116710588,10,7,3,4,0,0,0,0
184,1,81.63061213846926,8,16,4,1,0,1,0,0
123,1,103.12512713155938,10,27,4,1,0,0,3,0
182,0,97.38998603334004,3,27,4,4,1,0,0,0
56,0,94.64353384124117,3,24,4,0,1,2,0,0
114,1,121.73340656066078,11,16,4,3,0,0,3,0
164,2,123.3,10,26,4,3,0,0,3,0
196,1,138.2933274664634,8,25,4,2,2,1,2,0
56,0,111.54373712175017,4,9,4,4,1,0,2,0
26,0,125.92218876665957,9,4,4,2,0,0,0,0
60,0,132.0748053502857,6,23,4,1,0,0,3,0
187,0,110.874588929522,8,28,4,2,1,0,3,0
58,0,88.5907292045056,11,10,4,2,0,2,0,0
259,0,108.41845580149291,10,15,3,0,1,0,1,0
242,0,71.55835821385575,11,30,4,1,2,2,0,0
7,0,142.6989805356115,5,8,4,3,0,0,2,0
33,1,74.8,11,27,4,9,4,1,0,0
231,2,79.89527529678979,10,1,4,4,1,0,0,0
278,0,98.49561195305448,9,17,3,1,1,0,0,0
49,0,78.3,3,4,4,2,1,0,0,0
104,0,74.14965201491465,4,5,3,1,0,0,0,0
216,0,167.30327249434814,8,7,4,4,2,0,5,0
128,0,84.20194641058539,6,27,4,2,1,3,0,0
196,0,103.53861297069102,8,4,4,5,2,2,0,0
97,0,89.78675471696582,10,16,3,2,0,0,0,0
215,0,177.1405829123659,10,6,4,4,2,0,1,0
80,0,90.17138475714138,3,7,4,2,1,0,0,0
35,0,77.75669396639863,1,12,4,2,0,0,0,0
48,1,131.74251421803925,3,29,4,3,0,0,3,0
154,1,143.41902169717122,8,8,4,1,0,0,0,0
187,1,105.91362483655162,7,16,4,2,1,0,0,0
217,0,96.95936637875613,9,28,4,1,1,0,0,0
219,0,95.74483305978292,8,11,4,1,0,0,0,0
35,0,152.5452009585176,5,27,4,2,0,0,3,0
26,0,127.53673894029953,8,4,4,2,1,0,0,0
51,0,116.89255377326097,4,27,4,2,1,0,1,0
187,0,105.3,7,19,4,2,0,0,1,0
245,0,95.9183855276995,8,10,4,2,0,1,0,0
154,0,151.36353832647387,9,15,4,2,1,0,2,0
270,0,93.21856240199753,10,2,3,2,1,1,0,0
148,0,79.75288857018728,6,25,4,5,2,0,0,0
72,0,149.46735267294795,7,5,4,3,0,0,3,0
166,0,90.02185871508999,7,5,4,4,1,1,0,0
127,0,127.58661273326945,8,26,4,1,0,0,3,0
15,0,129.1016146486583,5,29,4,4,2,0,3,0
32,0,98.6366097958831,5,29,4,4,0,1,0,0
195,0,75.52424470718213,4,11,3,2,1,0,0,0
98,1,85.9250886141177,6,22,4,1,0,2,0,0
23,0,128.55368523525829,3,21,4,1,1,1,0,0
117,0,72.95191248890704,3,28,4,2,0,0,0,0
193,0,95.487901308903,8,26,4,1,2,0,0,0
81,0,70.66879700207531,3,25,3,0,1,0,0,0
79,0,96.60811957919505,3,3,4,4,0,0,3,0
31,0,109.96162101091079,9,3,4,0,2,1,1,0
188,0,84.15115060103936,8,28,4,3,0,0,2,0
197,0,86.63748499601658,7,17,4,0,0,0,0,0
28,0,145.93784889965494,10,11,4,4,1,0,4,0
147,0,95.88005772582663,7,20,4,3,0,0,0,0
69,0,116.73219720566425,7,1,3,3,1,0,3,0
30,0,139.3300039510699,10,2,4,2,1,0,0,0
10,0,94.56629224345374,2,29,2,1,0,0,0,0
64,0,77.9150658827853,3,30,4,2,1,3,0,0
127,1,84.7501296396864,11,26,4,2,0,0,2,0
285,0,73.75397848709342,10,2,4,2,0,0,0,0
44,0,86.12704209068029,2,17,3,2,0,0,2,0
262,0,100.90134230305488,9,29,4,3,1,0,0,0
0,0,90.67409127558419,2,24,4,1,0,0,0,0
264,0,70.98600470850963,8,13,3,1,1,0,0,0
99,0,133.12660233790353,5,1,4,2,1,0,0,0
199,0,86.23824254493111,7,20,4,1,0,0,0,0
140,0,96.53322316936152,7,1,4,2,0,0,0,0
124,0,114.3,8,8,4,4,1,0,0,0
10,0,89.23778390597548,4,17,4,0,1,2,0,0
40,0,139.9888832907691,3,25,4,2,0,0,3,0
102,0,113.58116656320871,8,27,4,7,2,0,0,0
90,0,75.05482671493357,8,26,4,1,0,0,0,0
220,0,111.38514290641697,8,30,3,1,0,0,0,0
132,0,105.92881209356555,8,3,4,4,0,0,0,0
157,0,94.68589791199132,8,24,4,2,0,2,0,0
177,1,127.49894188597212,8,10,4,2,0,0,0,0
132,0,86.05173904246107,8,14,3,2,1,0,0,0
34,0,214.61849093139355,8,17,4,3,0,0,5,0
216,1,177.3,8,6,4,1,1,0,5,0
232,0,101.13174513692451,8,5,4,2,1,0,0,0
200,0,145.9849577359426,9,1,4,2,1,0,0,0
101,0,78.3,3,16,4,2,0,0,0,0
195,0,86.74978899676407,7,9,4,1,1,0,1,0
22,0,211.75960159503967,10,9,4,3,1,0,3,0
13,1,80.0,8,27,4,1,0,0,0,0
31,0,94.77114663481352,3,13,4,1,0,2,0,0
76,0,150.45,5,14,4,2,1,0,0,0
22,0,170.1226352521314,5,1,4,2,1,0,2,0
80,0,73.39700291351377,3,29,3,6,2,2,0,0
217,1,143.1,9,4,4,1,0,0,0,0
47,0,79.2,11,11,4,1,1,3,0,0
26,0,143.9400950654497,4,11,4,2,0,0,0,0
26,0,78.34848943173073,12,21,4,3,1,0,0,0
85,0,186.5953890206646,5,27,4,1,0,0,5,0
31,0,78.08825151553319,1,16,4,1,0,0,0,0
5,0,124.78203237662075,9,10,4,2,0,0,0,0
192,0,110.03456626801095,6,24,3,2,0,0,0,0
96,1,90.0,11,16,4,2,0,0,0,0
190,0,128.72564884674094,8,22,4,5,2,0,0,0
37,0,159.3,5,9,4,2,0,0,3,0
71,0,87.3,4,1,4,1,0,0,0,0
250,0,109.0252317505094,10,16,4,1,1,0,0,0
282,1,88.55721487879072,10,29,4,2,1,0,0,0
57,0,140.4,5,27,4,4,1,0,3,0
71,0,76.7264884934847,3,3,4,1,1,0,0,0
184,1,99.45,7,9,4,4,0,0,0,0
66,0,149.4,9,8,4,3,1,0,3,0
7,0,188.3335797791648,8,8,4,1,0,0,0,0
65,0,168.3,8,8,4,1,0,0,3,0
291,0,86.7,12,11,4,3,0,0,3,0
157,0,113.25675115777592,7,13,3,1,0,0,0,0
221,2,128.7,9,28,4,1,2,0,3,0
147,0,114.3,8,6,4,0,0,0,0,0
11,0,100.78849215027611,5,29,4,1,1,0,0,0
3,0,92.5681513944312,3,7,4,4,1,3,0,0
57,0,109.62237307232566,3,21,4,2,1,0,1,0
6,0,130.61840167148043,8,13,4,1,2,0,0,0
89,0,73.55081721410892,3,6,4,3,1,0,0,0
80,0,98.34683544899238,4,12,3,1,1,0,0,0
143,0,108.43608969048532,8,6,4,1,2,3,0,0
131,0,132.81853044188608,7,26,4,3,1,0,1,0
86,0,146.78193060759165,10,6,4,2,1,0,3,0
110,1,219.01743661199797,10,6,3,2,0,0,2,0
14,0,136.0,6,14,4,2,0,0,1,0
187,0,105.90465782428444,8,19,4,2,1,0,0,0
156,0,105.49648855080952,6,24,4,2,1,0,0,0
286,0,90.0,10,16,3,0,1,0,0,0
258,0,103.14581827484736,10,15,4,3,1,0,0,0
19,0,156.62627738971068,5,14,4,0,0,0,3,0
29,0,108.38211642684043,4,13,4,3,1,1,0,0
78,0,105.61,12,26,4,3,1,0,3,0
171,0,139.03866659104895,7,22,4,1,1,0,1,0
62,0,121.08233646126216,7,27,4,4,0,0,3,0
346,1,114.92335763961151,9,13,4,2,0,0,0,0
0,0,140.5315485937368,8,10,4,1,0,0,0,0
15,0,258.1741662309821,5,25,4,2,0,0,5,0
54,0,144.44605626276922,7,2,4,4,2,0,0,0
165,1,104.2235187993409,7,9,4,0,1,2,0,0
78,0,85.5,4,10,4,0,1,3,0,0
25,0,141.9398810098596,4,15,4,2,0,0,2,0
126,0,89.25,5,22,4,2,1,3,0,0
212,0,123.24708112196619,8,22,4,4,1,0,0,0
186,1,87.05292368776838,7,6,4,2,0,0,0,0
102,1,92.9127990844055,11,2,4,2,1,0,0,0
86,0,84.81839589560826,4,5,4,3,0,0,0,0
75,0,135.4863417227594,8,12,4,2,1,0,0,0
278,0,109.51107398565432,9,11,3,3,0,0,0,0
54,1,96.97439889451206,11,11,4,2,1,0,0,0
64,0,94.1978173646201,8,23,4,2,1,1,0,0
54,0,85.88295475612031,3,16,4,3,0,0,0,0
5,0,101.6593490287704,2,10,4,3,1,0,0,0
71,0,203.9514894912526,4,3,4,4,1,0,5,0
58,0,126.79391475996225,10,22,4,1,1,1,0,0
181,0,150.41899628687113,9,1,3,4,2,0,1,0
31,0,81.54158604011404,2,5,4,1,0,0,0,0
42,0,75.64224870177539,2,17,4,3,2,0,0,0
35,0,125.1,8,10,4,1,0,3,0,0
4,1,159.38304176736557,9,17,4,2,0,1,0,0
96,0,96.02477542185422,10,24,4,2,0,0,1,0
38,0,71.1,3,11,4,1,0,3,0,0
59,0,121.32210349783828,11,2,4,1,2,0,2,0
240,1,102.14200910766941,9,2,4,2,1,0,2,0
45,1,139.5,10,7,4,1,2,0,3,0
50,0,67.288878116844,3,5,4,2,2,0,1,0
304,0,74.41093030005274,10,21,4,2,0,0,0,0
52,0,96.69741730923843,12,7,4,3,0,0,2,0
21,0,80.91052143720243,2,4,4,2,0,0,0,0
90,0,127.5061296197767,9,22,3,2,2,0,1,0
50,0,159.3,6,22,4,2,0,0,3,0
79,0,77.67659441739386,3,5,4,1,1,1,0,0
7,0,122.21672798533562,8,18,4,1,0,0,0,0
256,0,65.69446565505,8,28,4,2,2,1,0,0
158,1,94.27080375207721,8,27,4,2,0,0,0,0
56,0,88.29493082159141,11,13,4,4,0,0,0,0
184,1,128.74380998427932,9,16,3,2,0,0,2,0
216,0,80.75,8,12,4,2,1,3,0,0
35,0,64.32870169549903,2,9,4,3,0,0,0,0
56,0,72.12587524232598,10,15,4,2,0,0,0,0
10,0,150.31596930777985,8,12,4,0,2,1,0,0
74,0,111.60484028193123,4,28,4,2,0,0,0,0
93,0,109.12924735779515,8,3,4,4,1,0,0,0
289,0,71.774410268077,6,17,4,2,1,0,0,0
67,0,73.95,2,10,4,2,1,0,0,0
9,0,112.30615362927956,5,25,4,1,1,2,0,0
159,0,77.80343030433478,9,4,4,2,0,1,0,0
12,0,96.35570557010827,5,30,4,1,1,0,0,0
54,0,84.31771788651794,7,10,3,3,1,0,0,0
53,0,133.6215410392207,5,10,4,3,0,0,3,0
90,0,140.67903996703697,5,14,4,2,1,0,2,0
85,0,50.37312213473278,7,10,4,2,0,0,0,0
172,1,137.7,8,10,4,3,0,0,3,0
18,0,131.67218943138639,4,13,4,2,1,0,2,0
209,0,119.21313041842998,9,27,4,4,0,0,0,0
162,1,118.8,7,23,4,1,0,0,3,0
3,0,256.5389049081129,8,16,4,0,1,0,3,0
12,1,137.4235142957992,4,27,4,3,0,0,0,0
129,0,132.3,10,12,4,3,1,0,3,0
25,0,109.13249244770736,4,11,4,2,0,0,0,0
203,0,101.67918592375979,8,5,3,3,0,0,0,0
22,0,98.27876078714317,10,28,4,2,1,1,0,0
132,0,118.79384586763572,8,29,4,4,2,0,3,0
60,0,136.4393111274027,8,17,4,1,1,0,0,0
94,0,65.88779283824333,7,5,3,3,0,0,0,0
237,0,89.58108169847168,8,14,4,2,0,0,0,0
101,0,108.4863389230059,10,15,4,1,0,1,0,0
276,0,82.5967128117235,11,24,4,3,1,1,0,0
5,0,162.7488715037827,8,18,4,0,1,0,0,0
213,1,174.49631312888408,9,22,4,4,1,0,5,0
119,0,107.34089118879932,6,3,4,2,1,0,0,0
102,1,167.87455164845957,8,11,4,3,0,0,3,0
183,0,147.8700461070878,10,3,3,4,2,0,0,0
146,0,114.3,7,6,4,0,0,0,0,0
68,0,76.09465075021016,3,1,4,2,1,2,0,0
82,0,85.46885766972198,4,1,4,1,1,0,0,0
17,0,97.81446006429866,2,19,4,0,1,2,0,0
159,1,97.75,7,7,4,4,1,3,0,0
51,0,87.41981121285514,3,28,4,2,0,0,0,0
107,0,107.70462540634192,5,3,4,3,0,0,0,0
56,0,94.38191902572065,6,19,4,2,0,0,0,0
46,0,167.77074678419928,10,28,4,1,0,0,3,0
16,0,89.0,6,21,4,1,0,3,0,0
6,0,78.83342531444623,11,16,4,6,2,3,0,0
46,1,76.48679019266706,3,15,4,3,1,0,1,0
190,1,95.96076631677442,9,20,4,2,0,0,0,0
216,0,173.54508465524847,10,5,4,4,2,0,0,0
64,0,149.4,8,10,4,2,1,0,3,0
106,0,55.12619781821723,7,20,4,2,0,2,0,0
109,0,76.5,7,16,4,1,0,0,0,0
62,0,117.81496849890348,4,16,4,1,1,1,1,0
34,0,119.20797645273926,4,28,4,2,0,0,0,0
19,0,138.0736604438737,2,11,4,1,1,0,0,0
176,1,108.07134334908102,7,27,3,3,1,0,0,0
12,0,87.05001732847279,7,18,3,0,0,1,0,0
63,0,141.9618734491975,7,26,4,1,1,0,3,0
216,0,174.4886698174857,9,6,4,3,1,0,2,0
49,0,99.43834949688151,3,24,4,2,0,0,0,0
14,0,116.81371832101955,9,9,4,2,0,0,0,0
3,0,80.0,2,24,2,1,0,0,0,0
104,1,82.27456849572553,4,2,4,3,1,0,0,0
183,1,111.78738309539558,8,8,3,3,0,0,0,0
29,0,74.35610331855653,2,3,4,2,0,3,0,0
174,0,69.03330677463589,9,11,4,1,1,0,0,0
128,0,159.61482095543946,6,9,4,2,0,0,3,0
67,0,110.1335122914856,4,27,4,3,0,0,0,0
28,0,104.7863785674615,8,29,4,1,0,0,0,0
22,0,236.21316224342982,7,4,4,2,0,0,5,0
111,0,190.8,10,11,4,2,0,0,5,0
86,0,96.3,4,14,4,2,0,0,0,0
159,1,139.02304968089305,7,30,4,2,2,0,3,0
5,1,159.14554519300407,9,15,4,2,0,0,0,0
188,0,110.36630690325256,9,28,4,2,1,0,3,0
196,2,106.20000171776559,4,11,4,2,0,0,0,0
143,1,129.6,9,22,4,3,1,0,0,0
67,0,98.48958480815402,9,6,4,2,0,0,0,0
167,2,121.5,8,2,4,3,0,0,0,0
130,1,113.9865584316162,5,12,4,1,0,0,3,0
71,0,146.8694899591624,7,2,4,8,3,0,3,0
16,0,90.47656337986349,11,16,4,1,2,3,0,0
18,0,219.5915394305875,3,28,4,1,1,0,5,0
123,0,114.92548270334868,7,8,4,3,0,1,0,0
35,0,86.86936535656233,11,8,4,2,0,3,0,0
30,0,110.83947623829516,9,3,4,0,2,0,2,0
6,0,96.21261531195911,4,16,3,0,1,0,0,0
157,2,123.28268520113728,7,10,4,2,0,0,0,0
193,0,93.19439532368968,8,28,4,2,0,0,0,0
26,0,103.25299608378066,11,20,4,2,1,0,0,0
276,1,137.96399875979563,7,23,4,1,1,0,0,0
93,0,128.27368021076015,5,17,4,4,0,0,0,0
166,0,99.45,8,7,4,2,1,0,0,0
21,0,141.86343303377006,4,24,4,2,0,0,0,0
83,0,98.86499732156715,3,24,4,3,1,0,3,0
56,0,94.76589533586237,3,24,4,0,1,2,0,0
14,1,77.30196681677862,11,21,4,4,2,3,0,0
30,0,32.72802640904544,10,8,4,2,1,0,0,0
37,1,98.4053039470518,8,1,4,1,0,2,0,0
100,0,125.59497165142794,8,21,4,3,0,0,3,0
0,0,139.0,6,7,4,1,0,2,0,0
14,0,232.04100784746933,8,14,4,2,0,0,5,0
91,0,135.79904854281446,8,3,4,1,0,0,0,0
25,0,105.58514603724757,9,6,4,1,0,1,0,0
63,1,149.1875886632895,8,28,4,3,1,0,0,0
80,1,135.19246828599015,4,9,4,4,0,0,0,0
41,0,64.30137192194839,2,20,3,2,1,0,0,0
54,0,105.40870042029839,7,9,4,0,2,1,0,0
26,0,95.34543091212008,7,12,4,0,2,0,1,0
38,0,105.0305378134292,8,25,4,0,1,0,0,0
64,0,177.40174536316263,6,27,4,3,0,0,4,0
83,0,164.4523820999227,5,7,4,3,0,0,4,0
146,0,97.6878689974532,7,22,4,4,1,0,0,0
5,0,98.95768569831377,7,13,3,3,0,0,0,0
17,0,75.5014554039785,10,25,4,2,1,2,0,0
18,0,66.42379641754204,10,11,2,0,0,1,0,0
127,0,103.5,7,7,4,3,0,3,0,0
